Field Output reported for whole element for region: COMPOSITE-1.Region_2

   Element Label            EVOL
                          @Loc 1
---------------------------------
           51786     16.6433E-03
           51787     26.1424E-03
           51788     10.7018E-03
           51789     10.7101E-03
           51790     24.4393E-03
           51791     14.3206E-03
           51792     2.68111E-03
           51793     12.4562E-03
           51794     13.6172E-03
           51795     11.7332E-03
           51796     20.3879E-03
           51797     13.4251E-03
           51798     12.5191E-03
           51799     13.7711E-03
           51800     10.9378E-03
           51801     20.0864E-03
           51802     12.5192E-03
           51803     15.1216E-03
           51804     2.32489E-03
           51805     12.4169E-03
           51806     16.5883E-03
           51807     22.0309E-03
           51808     24.2014E-03
           51809     10.5750E-03
           51810     16.0500E-03
           51811     25.7692E-03
           51812     20.5832E-03
           51813     12.1604E-03
           51814     14.1436E-03
           51815     11.6318E-03
           51816     15.8363E-03
           51817     10.5676E-03
           51818     20.3875E-03
           51819     22.7443E-03
           51820     18.5340E-03
           51821     18.0366E-03
           51822     15.0037E-03
           51823     13.0173E-03
           51824     11.3868E-03
           51825     15.7093E-03
           51826     14.9408E-03
           51827     15.7585E-03
           51828     13.0154E-03
           51829     11.7629E-03
           51830     21.5559E-03
           51831     14.9570E-03
           51832     9.13765E-03
           51833     14.6163E-03
           51834     7.89860E-03
           51835     13.7363E-03
           51836     13.0571E-03
           51837     12.8277E-03
           51838     20.0802E-03
           51839     12.9478E-03
           51840     15.5322E-03
           51841     13.9550E-03
           51842     13.6552E-03
           51843     10.1111E-03
           51844     13.5891E-03
           51845     10.8830E-03
           51846     10.8830E-03
           51847     16.8820E-03
           51848     29.4993E-03
           51849     17.8551E-03
           51850     14.8887E-03
           51851     16.3817E-03
           51852     11.6287E-03
           51853     14.0777E-03
           51854     17.2371E-03
           51855     13.9467E-03
           51856     21.9658E-03
           51857     14.1618E-03
           51858     14.8474E-03
           51859     18.8897E-03
           51860     10.9488E-03
           51861     24.9516E-03
           51862     13.1633E-03
           51863     13.0778E-03
           51864     14.2115E-03
           51865     13.5461E-03
           51866     13.9115E-03
           51867     11.1471E-03
           51868     21.6801E-03
           51869     13.0118E-03
           51870     16.1338E-03
           51871     21.6563E-03
           51872     28.2169E-03
           51873     15.8577E-03
           51874     16.9494E-03
           51875     22.6878E-03
           51876     13.2502E-03
           51877     19.4983E-03
           51878     19.3302E-03
           51879     13.7250E-03
           51880     15.1322E-03
           51881     7.91375E-03
           51882     20.8647E-03
           51883     16.9560E-03
           51884     2.31710E-03
           51885     10.0452E-03
           51886     18.5585E-03
           51887     17.0110E-03
           51888     21.3659E-03
           51889     9.17969E-03
           51890     16.8199E-03
           51891     20.6993E-03
           51892     10.8013E-03
           51893     9.22248E-03
           51894     19.0454E-03
           51895     7.65030E-03
           51896     8.79881E-03
           51897     9.31024E-03
           51898     15.2473E-03
           51899     16.0374E-03
           51900     14.3353E-03
           51901     29.9972E-03
           51902     21.5691E-03
           51903     32.9969E-03
           51904     17.2694E-03
           51905     18.6175E-03
           51906     13.7816E-03
           51907     11.4214E-03
           51908     13.1914E-03
           51909     24.9878E-03
           51910     10.2893E-03
           51911     16.4340E-03
           51912     18.8658E-03
           51913     1.48483E-03
           51914     14.5685E-03
           51915     14.3181E-03
           51916     9.14533E-03
           51917     8.96908E-03
           51918     11.6617E-03
           51919     15.2355E-03
           51920     8.83542E-03
           51921     16.6014E-03
           51922     15.1862E-03
           51923     14.4507E-03
           51924     10.4317E-03
           51925     17.4205E-03
           51926     7.92077E-03
           51927     13.1224E-03
           51928     12.7234E-03
           51929     23.7884E-03
           51930     3.25572E-03
           51931     4.13019E-03
           51932     12.4802E-03
           51933     16.3259E-03
           51934     13.8098E-03
           51935     13.8180E-03
           51936     13.7427E-03
           51937     13.2150E-03
           51938     21.1520E-03
           51939     9.36716E-03
           51940     14.8970E-03
           51941     10.4706E-03
           51942     8.31604E-03
           51943     22.1201E-03
           51944     11.0998E-03
           51945     13.2583E-03
           51946     11.9963E-03
